timestamp,tweets
2023-04-24 15:05:50+00:00,"$NQ_F os all I need. 
$ES $NQ $BTC #BTC $NQ_F #ES_F #futures #NASDAQ $QQQ $SPY #DayTrading #FuturesTrading https://t.co/jr1EWR7yat"
2023-04-24 15:05:36+00:00,"*we earned $3910 in 30 minutes from our wheat transaction*💰💰

#forex #trade #index #dax #nasdaq #crypto  #eth #wheat #brent #xauusd #xagusd #euro #usd #gbp #jpy #chf #usa #fed #btc https://t.co/rAnAL5r44n"
2023-04-24 15:05:28+00:00,"RT @chart_professor: Profitable strategy..

#StocksToBuy #stocks #stockstowatch #sharemarket #investment #invest #tradingstrategy #TRADINGT…"
2023-04-24 15:05:08+00:00,$HOLX nice price action on the chart. #NASDAQ #SPX #QQQ #usstocks #stocks #stockmarkets https://t.co/Zpp7DIKa8d
2023-04-24 15:05:00+00:00,"The larger flat correction, we have been tracking on the #NASDAQ/ #NASDAQ100 since at least 10 days ago is filling in nicely with green W-c now most likely getting close to completing at its ideal target level of $11950+/-50. 

Trade safely! https://t.co/A0tq1ebxO7"
2023-04-24 15:04:26+00:00,"The larger flat correction, ending we have been tracking on the #NASDAQ/ #NASDAQ100 since at least 10 days ago is filling in nicely with green W-c now most likely getting close to completing at its ideal target level of $11950+/-50. 

Trade safely! https://t.co/K6cN6mKJtM"
2023-04-24 15:04:06+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 15:03:48+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 15:03:47+00:00,Together we bank! 💯📷 #pennystocks #pennystock #otc #nasdaq #stocks #stock #daytrader #daytrading #investor #investing #currency #bitcoin📷 #NFTs #coims #doge $amc #money #cannabis #marijuanastocks #hemp #cryptocurrencies #Crypto #business #follow #traders https://t.co/RLjAnTHcba
2023-04-24 15:03:33+00:00,"[Automated]

Global indices 24-04-2023 20:33IST

#Nikkei 28594(0.1%) 
#DAX 15867(-0.09%) 

#SP500 4127(-0.17%) 
#DowJones 33813(0.01%) 
#Nasdaq 12934(-0.51%) 

https://t.co/vl4PEevzQV https://t.co/i7pEn57tOS"
2023-04-24 15:03:08+00:00,"WadzPay and WTK are certainly making progress. Both companies and individuals around the world are appreciating every step of WadzPay and expanding and strengthening WTK connection.
#WTK $WTK #WadzPay #SWIFT #SIBOS #ISO20022 #Nasdaq #CBDC #BTC #ETH #XRP #XLM #ALGO #QNT #XDC https://t.co/FrRSvQC7Mx"
2023-04-24 15:02:44+00:00,"Good morning and Happy Monday.

S&amp;P 500   = 4,126.93, -6.59
Dow 30    = 33,813.73, +4.77
Nasdaq    = 12,008.86, -63.59
#nasdaq #stockmarket"
2023-04-24 15:02:29+00:00,"RT @ind_invests: Opening Bell;
US markets opened with a mix of red and green and now trades so too.
Technology stocks trade in red, while S…"
2023-04-24 15:02:26+00:00,"RT @ind_invests: Summary - 24/04/2023

For more such updates do follow @ind_invests 

#StockMarket #Investing #Finance #Trading #Stocks #Wa…"
2023-04-24 15:01:03+00:00,"RT @V48kVANO2ExeUth: Tier 1 exchanges are almost ready to list WTK.
Tier 1 exchanges hold more WTK than Bitrue and Bitmart for trading WTK…"
2023-04-24 15:00:50+00:00,"AT A GLANCE...  Our RELATIVE STRENGTH RATINGS on some of the major averages.  

#etf #Nasdaq #NYSE $QQQ $SPX #stocks #StockMarket #DJIA #Economy https://t.co/cDPi7vicXt"
2023-04-24 15:00:47+00:00,"If you earn by doing Forex, it is safe and secure XM !!
Many traders love it! !! You will get a bonus when you deposit.
Make money with xm !!
Registration is here⬇️
https://t.co/GjWh5EWYuN
#DowJones #stockmarkets  #fed #NASDAQ
#USD #GBP https://t.co/COBNMB0Inh https://t.co/50bWP2q6Jk"
2023-04-24 15:00:33+00:00,RT @cBtvtx4sRaYm34S: Tier 1 取引所は、WTK を上場する準備がほぼ整っています。 Tier 1 取引所は、上場後の WTK 取引で Bitrue や Bitmart よりも多くの WTK を保有しています。 2023年は間違いなくWTKの年になるでし…
2023-04-24 15:00:28+00:00,"Halka Arz Yeni #Hisse Senetleri Nisan 2023 takvimi 

#Nasdaq #SP500 #bist #altın #ons #uluun #fade #Tesla 

 https://t.co/qgUIAEUlaD https://t.co/oemO5Zt5vg"
2023-04-24 14:58:41+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:58:18+00:00,$OZK  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 390
2023-04-24 14:58:10+00:00,$BXP  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 389
2023-04-24 14:58:03+00:00,"Wheat islemimiz dolar yağdırdı üstümüze 3910 dolar kar elde ettik

#forex #trade #petrol #brent #ukoil #altın #xauusd #nasdaq #fed  #borsa #dolar #abd #ger30 #sondakika #ytd #secim #usdtry 

https://t.co/1We8B1tRem https://t.co/qynMffa7iB"
2023-04-24 14:57:44+00:00,"3 Aspects of a TRADING Career.. Joseph James 💰
#DayTrading #FuturesTrading #TechnicalAnalysis #PriceAction #Momentum #Emini #Nasdaq #SPY #QQQ #CrudeOil #DreamJob a https://t.co/g4CwUd0Obz"
2023-04-24 14:57:30+00:00,"#forex #trade #petrol #brent #ukoil #altın #xauusd #nasdaq #fed  #borsa #dolar #abd #ger30 #sondakika #ytd #secim #usdtry 

https://t.co/1We8B1tRem https://t.co/F6o24gLXGp"
2023-04-24 14:57:25+00:00,"#forex #trade #petrol #brent #ukoil #altın #xauusd #nasdaq #fed  #borsa #dolar #abd #ger30 #sondakika #ytd #secim #usdtry 

https://t.co/1We8B1tRem https://t.co/KMwb3Itew7"
2023-04-24 14:57:23+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:57:21+00:00,"#forex #trade #petrol #brent #ukoil #altın #xauusd #nasdaq #fed  #borsa #dolar #abd #ger30 #sondakika #ytd #secim #usdtry 

https://t.co/1We8B1tRem https://t.co/g3DMtASM1x"
2023-04-24 14:57:06+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:56:55+00:00,$RLI  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 388
2023-04-24 14:56:45+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:56:29+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:55:51+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:55:42+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:55:40+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:55:40+00:00,$KO  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 387
2023-04-24 14:55:39+00:00,"Monday Markets are Slow? Not with AlgoBox

@RealVinnyEmini 

#trading #Daytrader #tradesetup $SPY $ES $MES #MES $NQ $SPX #ES #NASDAQ #NASDAQ100 https://t.co/JppAj9ui5i"
2023-04-24 14:55:33+00:00,$KO  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 386
2023-04-24 14:55:31+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:55:18+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:55:14+00:00,"📈 Crypto &amp; Blockchain u.s stocks 📈
1⃣ $SBNY : 0.17 USD (9.18%)
2⃣ $SQ : 63.49 USD (0.02%)
3⃣ $IREN : 3.97 USD (0%)
4⃣ $CORZQ : 0.36 USD (-0.44%)
5⃣ $HUT : 1.67 USD (-1.18%)
6⃣ $MARA : 8.82 USD (-1.23%)
#NASDAQ #NYSE #Bitcoin 🇺🇸 
https://t.co/0pADn9Oy7r"
2023-04-24 14:55:13+00:00,"RT @SteelMH: Vamos a por el lunes…  😂

#NASDAQ #NASDAQ100 #Trading https://t.co/qS51TN5mn0"
2023-04-24 14:54:49+00:00,$CWEN  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 385
2023-04-24 14:54:43+00:00,$MDGL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 384
2023-04-24 14:54:36+00:00,$PDCE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 383
2023-04-24 14:54:31+00:00,"STARTS TONIGHT - Grab the last spot on our Day Trading Academy. Be personally tutored by TC founder Lee Sandford on this intensive 6 week course. The next month of learning could be LIFE-CHANGING.
Full info👉https://t.co/FD0ueJmtOW #DayTradingTips #Forex $FTSE #Gold #OOTT #NASDAQ https://t.co/l2PSq5RXbY"
2023-04-24 14:54:30+00:00,"RT @hakankosucuu: ABD açılışı ile gelen mutluluk dostlar 👏👏
#forex #forextrader #forexsignal #BORSA #bist100 #NASDAQ #DAX125 #xauusd #bnb #…"
2023-04-24 14:54:29+00:00,$NOK  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 382
2023-04-24 14:54:24+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:54:21+00:00,$UBS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 381
2023-04-24 14:54:17+00:00,"Summary - 24/04/2023

For more such updates do follow @ind_invests 

#StockMarket #Investing #Finance #Trading #Stocks #WallStreet #NYSE #NASDAQ #StockMarketNews #StockMarketToday #StockAnalysis #StockTips #StockMarketUpdates #StockPicks #DayTrading #SwingTrading #OptionsTrading… https://t.co/1mjm60F5xI https://t.co/wytThhkYyz"
2023-04-24 14:54:12+00:00,$DIS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 380
2023-04-24 14:54:06+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:54:04+00:00,$DIS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 379
2023-04-24 14:54:01+00:00,"RT @hakankosucuu: ABD açılışı ile gelen mutluluk dostlar 👏👏
#forex #forextrader #forexsignal #BORSA #bist100 #NASDAQ #DAX125 #xauusd #bnb #…"
2023-04-24 14:53:43+00:00,"RT @piyasakurdufx: Haftaya güzel başladık... 

2 nci pozisyonumuz 1.202$ kar bıraktı. Değerlendiren herkesi tebrik ederim

Henüz grupta olm…"
2023-04-24 14:53:42+00:00,"RT @piyasakurdufx: Haftaya güzel başladık... 

2 nci pozisyonumuz 1.202$ kar bıraktı. Değerlendiren herkesi tebrik ederim

Henüz grupta olm…"
2023-04-24 14:53:09+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 14:53:03+00:00,"RT @Barishocafx: #Dolar endeksinde (DXY) görüşlerimiz devam ediyor.  100.46 destek bölgesi kırılmadığı sürece hedefimiz 107.56 seviyesi.

1…"
2023-04-24 14:52:57+00:00,"RT @hakankosucuu: ABD açılışı ile gelen mutluluk dostlar 👏👏
#forex #forextrader #forexsignal #BORSA #bist100 #NASDAQ #DAX125 #xauusd #bnb #…"
2023-04-24 14:52:51+00:00,"RT @ilkersenock: ♚𝗜𝗟𝗞𝗘𝗥 𝗦𝗘𝗡𝗢𝗖𝗔𝗞 𝐁𝐎𝐑𝐒𝐀-𝐅𝐎𝐑𝐄𝐗♚

💢𝐋𝐚𝐠𝐚 𝐥𝐮𝐠𝐚𝐲𝐚 𝐠𝐞𝐫𝐞𝐤 𝐲𝐨𝐤  𝐚𝐳 𝐯𝐞 𝐨𝐳.

📍❶⓿❺❹ 𝔻𝕆𝕃𝔸ℝ  = ❷⓿❹❺❻ T͢Ü͢R͢K͢ L͢İ͢R͢A͢S͢I͢

#Borsa #Bitcoi…"
2023-04-24 15:21:20+00:00,RT @StockMKTNewz: Heat map of NASDAQ 100's $QQQ performance so far in 2023 https://t.co/mRWky0UBXn
2023-04-24 15:21:15+00:00,RT @StockCharts: Technical Alert: Nasdaq crosses below 12000 at 11:14am $COMPQ https://t.co/65ZwknSyio #sccalerts #stockcharts
2023-04-24 15:21:10+00:00,"Geçen haftanın kar tablosu ✅✅

❗️❗️1300 usd kar ❗️❗️

Masmavi en sevdiğim ekran ❤️

#forex #trader #fx #dax #nasdaq #hesapyönetimi  #forextrader https://t.co/Cx68KQXDQZ"
2023-04-24 15:20:33+00:00,"Atyr Pharma Inc ( $LIFE)
$2.0550 +0.1750 (+9.31%) 11:17 ET [NASDAQ]

Presents Preclinical Research Demonstrating Treatment with ATYR2810 Inhibits Tumor Growth and Therapy Resistance in Highly Aggressive Cancers at the 2023 AACR Annual Meeting

https://t.co/rxMZIIqAOp https://t.co/SQPS5Rh4cm https://t.co/sjQbI4asob"
2023-04-24 15:20:20+00:00,"RT @darrenrovell: Life Wallet confirms this morning that it has received a notification of delisting from the NASDAQ. 

Company has until 6…"
2023-04-24 15:20:17+00:00,@DEGIRO why are you so slow? I asked for $BDRX activation in Nasdaq 2 weeks and nothing.
2023-04-24 15:19:05+00:00,RT @VolumeDynamics: $NASDAQ goes OUTSIDE on a LOWER LOW...
2023-04-24 15:18:14+00:00,"#VolatilityViews 530: ""Paint Drying and the Great One-Day $VIX Debate"" with @kpdavitt13 from @Nasdaq, @JermalChandler from @tastyliveshow and @optionpit is now available. Stream from your favorite #podcast platform or listen at https://t.co/xOFi9gTO6e…
@TradeTalks $VOLQ https://t.co/eXHEcYoExH"
2023-04-24 15:17:47+00:00,"RT @Mark_Astrology: 1. Dot com bubble burst: 3/14 - 4/4/2000 nasdaq 29% drop
2. Debt ceiling crisis: 7/4 - 8/12/2011 nasdaq 19% drop
3. #St…"
2023-04-24 15:17:45+00:00,Why IDEAYA Biosciences (IDYA) Stock Is Soaring Today – IDEAYA Biosciences (NASDAQ: $IDYA) https://t.co/hWbZNEz9QZ
2023-04-24 15:17:41+00:00,$NASDAQ goes OUTSIDE on a LOWER LOW...
2023-04-24 15:17:22+00:00,"RT @FranziskoXTR: Scheint hier ein bisschen Druck auf die Märkte auszuüben. 
Nasdaq rutscht ins Minus. Futures -0,5%.
Breadth nun deutliche…"
2023-04-24 15:16:23+00:00,"RT @AtlanticCouncil: The Atlantic Council will honor Adena T. Friedman (@AdenaTFriedman), chair and chief executive officer of @Nasdaq, at…"
2023-04-24 15:16:19+00:00,RT @ChadFis96680787: $DPLS good morning sticktwats….green today and more news coming….uplist before July to nasdaq…..big shut up to all the…
2023-04-24 15:16:12+00:00,"今回の株価指数の下落トレンド入りのチャートは、難易度高いね(´･ω･`)
あのタイミングで崩れるとは思わなんだ

ダウBTCはまだ耐えてる形しているけど、NASDAQ、DAX、日経、AUXなどは戻せない形なので、時間経過で続落するパターンかも
結果論だけど、ショートのまま放置でも良かったかもなぁ"
2023-04-24 15:16:12+00:00,"RT @BluSuitDillon: Since Biden took office in 2021, the S&amp;P has yielded roughly +7% and the NASDAQ has returned -10.5%

The debt ceiling co…"
2023-04-24 15:15:36+00:00,Nasdaq Warns LifeWallet of Potential Delisting Over Late Annual Report https://t.co/PdYrlhkQHr
2023-04-24 15:15:33+00:00,@squawksquare @SECGov If Nasdaq drop -200 today Tesla will be -7%
2023-04-24 15:15:21+00:00,Invesco Treasury Collateral Breaks Below 200-Day Moving Average - Notable for CLTL https://t.co/dnDKvzqACN #news #stocks #stockmarketnews
2023-04-24 15:15:08+00:00,"Monday 4/24 Insider Buying Report: USGO, ARL https://t.co/4iX7aboYIw #news #stocks #stockmarketnews"
2023-04-24 15:14:45+00:00,"RT @monty_investor: 4/24米国相場開始前

VIX📈+3.88% 👀
NASDAQ New High-Low🟡-60

金利2年📉-0.96%
金利10年📉-1.34% 👀
金利30年📉-0.95%

WTI原油📉-0.92% 
天然ガス📉-1.61%
石…"
2023-04-24 15:14:45+00:00,Technical Alert: Nasdaq crosses below 12000 at 11:14am $COMPQ https://t.co/65ZwknSyio #sccalerts #stockcharts
2023-04-24 15:14:33+00:00,"RT @NasdaqExchange: ⚡ Recognizing startups that are transforming the SMB tech ecosystem, @GGVCapital celebrated their #SMBTech50 list along…"
2023-04-24 15:14:30+00:00,RT @TradeTalks: Heptagon Capital Fund Manager Alex Gunz joins @JillMalandrino on @Nasdaq #TradeTalks to discuss the most relevant issues wi…
2023-04-24 15:14:25+00:00,"@Nasdaq_Daniel Thank you my brother, appreciate all the help along the way."
2023-04-24 15:14:23+00:00,"RT @twittmypants: SNDL FY22 Revenue Grows 1170% To $525.8M, NASDAQ: $SNDL) released its financial and operational results for the full year…"
2023-04-24 15:14:08+00:00,"RT @CalebFranzen: Nasdaq-100 $NDX is still trading above the February'23 highs, which is a great sign. We've even flipped former resistance…"
2023-04-24 15:14:02+00:00,"[NASDAQ]
出来高1.5超/B50SMA
1: $FRSX 
2: $RZLT 
3: $CYTH 
4: $GTBP 
5: $CMAX 
6: $ADSE 
7: $RDVT 
8: $EDUC 
9: $JEWL 
10: $AMZD 

https://t.co/wLTz8kpAOm

2023/4/25 0:14:2"
2023-04-24 15:13:58+00:00,"@lastadam I'm willing to bet that earnings will lead to a further drop in the QQQ and drag TSLA down more.

150-146 I will be entering 60%, watching macro and seeing if TSLA drops further (gaps 144, 133, 123 still hanging out there, seems reasonable if the rest of NASDAQ tanks)."
2023-04-24 15:13:15+00:00,Congrats! 🔥 https://t.co/bpt50WGDxu
2023-04-24 15:13:04+00:00,"Trading Resumed for $ACON  Aclarion, Inc. Cm St | at 11:10:20 ET on NASDAQ | 2023-04-24 https://t.co/k4yoSZbjCK #tradingresume"
2023-04-24 15:12:42+00:00,RT @monogramortho: 👨‍⚕️🤖 Monogram's Dr. Doug Unis is trying to revolutionize knee replacements with custom joints &amp; surgical robotics! Join…
2023-04-24 15:12:36+00:00,"SNDL FY22 Revenue Grows 1170% To $525.8M, Here Is What You Need To Know - SNDL (NASDAQ:SNDL) - Benzinga https://t.co/wO7Z6XuWkv #cannabis"
